Entry_Time,Side,Entry,Initial_SL,Qty,Capital_Start,Exit_Time,Exit,PnL
2017-10-12 03:00:00+00:00,SELL,6080.5,6111.834643565412,1.0,98739.0251389432,2017-10-12 04:00:00+00:00,6079.75,0.75
2017-10-12 10:00:00+00:00,BUY,6084.0,6039.236150171378,1.0,98739.7751389432,2017-10-19 03:00:00+00:00,6109.5,25.5
2017-10-19 15:30:00+00:00,BUY,6106.0,6031.604916548143,1.0,98765.2751389432,2017-10-19 16:30:00+00:00,6098.0,-8.0
2017-10-20 08:30:00+00:00,SELL,6110.5,6145.781100486925,1.0,98757.2751389432,2017-10-20 09:30:00+00:00,6118.75,-8.25
2017-10-20 15:30:00+00:00,SELL,6118.25,6174.1964169365265,1.0,98749.0251389432,2017-10-20 16:30:00+00:00,6110.5,7.75
2017-10-23 04:30:00+00:00,BUY,6113.5,6074.430331980796,1.0,98756.7751389432,2017-10-23 11:00:00+00:00,6091.5,-22.0
2017-10-23 11:00:00+00:00,SELL,6094.25,6147.214208227512,1.0,98734.7751389432,2017-10-23 12:00:00+00:00,6094.0,0.25
2017-10-24 03:00:00+00:00,BUY,6072.75,6028.052679433021,1.0,98735.0251389432,2017-10-24 04:00:00+00:00,6069.25,-3.5
2017-10-24 05:30:00+00:00,SELL,6069.0,6110.999033321596,1.0,98731.5251389432,2017-10-26 18:00:00+00:00,6092.0,-23.0
2017-10-26 18:00:00+00:00,BUY,6090.75,6007.853612080753,1.0,98708.5251389432,2017-10-26 19:00:00+00:00,6089.75,-1.0
2017-10-30 01:30:00+00:00,SELL,6211.5,6264.385809788409,1.0,98707.5251389432,2017-10-30 02:30:00+00:00,6213.25,-1.75
2017-10-30 03:30:00+00:00,BUY,6218.25,6163.793682697825,1.0,98705.7751389432,2017-11-01 13:30:00+00:00,6237.75,19.5
2017-11-01 13:30:00+00:00,SELL,6251.5,6336.8325995374435,1.0,98725.2751389432,2017-11-01 14:30:00+00:00,6237.5,14.0
2017-11-02 04:30:00+00:00,BUY,6229.5,6179.479847807792,1.0,98739.2751389432,2017-11-02 05:30:00+00:00,6234.75,5.25
2017-11-02 10:00:00+00:00,SELL,6218.75,6281.507448972083,1.0,98744.5251389432,2017-11-02 18:00:00+00:00,6252.5,-33.75
2017-11-03 04:30:00+00:00,SELL,6253.75,6285.519199322643,1.0,98710.7751389432,2017-11-03 05:00:00+00:00,6285.519199322643,-31.769199322642635
2017-11-03 09:30:00+00:00,SELL,6243.75,6301.50181041432,1.0,98679.00593962055,2017-11-03 10:30:00+00:00,6244.0,-0.25
2017-11-03 13:00:00+00:00,BUY,6279.0,6209.669981096943,1.0,98678.75593962055,2017-11-09 08:30:00+00:00,6293.0,14.0
2017-11-09 08:30:00+00:00,BUY,6307.25,6226.042112882417,1.0,98692.75593962055,2017-11-09 09:30:00+00:00,6292.0,-15.25
2017-11-09 19:00:00+00:00,BUY,6325.5,6232.385846687254,1.0,98677.50593962055,2017-11-09 20:00:00+00:00,6311.75,-13.75
2017-11-10 03:30:00+00:00,SELL,6302.75,6372.901096737461,1.0,98663.75593962055,2017-11-16 10:30:00+00:00,6320.0,-17.25
2017-11-16 23:30:00+00:00,SELL,6345.25,6410.974450947629,1.0,98646.50593962055,2017-11-17 00:30:00+00:00,6342.5,2.75
2017-11-17 07:00:00+00:00,BUY,6346.75,6292.847864927806,1.0,98649.25593962055,2017-11-19 19:00:00+00:00,6313.25,-33.5
2017-11-20 06:30:00+00:00,BUY,6331.0,6264.978894033398,1.0,98615.75593962055,2017-11-20 07:30:00+00:00,6315.25,-15.75
2017-11-20 16:00:00+00:00,SELL,6315.75,6396.40594814297,1.0,98600.00593962055,2017-11-21 08:00:00+00:00,6342.75,-27.0
2017-11-21 08:00:00+00:00,BUY,6343.75,6276.884085762184,1.0,98573.00593962055,2017-11-21 09:00:00+00:00,6347.0,3.25
2017-11-21 22:30:00+00:00,BUY,6385.0,6318.108733658367,1.0,98576.25593962055,2017-11-29 10:30:00+00:00,6337.25,-47.75
2017-11-29 10:30:00+00:00,BUY,6338.75,6221.953137063139,1.0,98528.50593962055,2017-11-29 11:30:00+00:00,6316.75,-22.0
2017-11-30 00:30:00+00:00,BUY,6318.75,6222.416272507564,1.0,98506.50593962055,2017-11-30 01:30:00+00:00,6297.0,-21.75
2017-11-30 03:00:00+00:00,BUY,6325.75,6229.439727252991,1.0,98484.75593962055,2017-11-30 04:00:00+00:00,6307.25,-18.5
2017-11-30 22:00:00+00:00,SELL,6352.5,6453.633493778604,1.0,98466.25593962055,2017-12-01 11:00:00+00:00,6358.75,-6.25
2017-12-01 11:00:00+00:00,SELL,6293.0,6450.039439549416,1.0,98460.00593962055,2017-12-01 12:00:00+00:00,6304.5,-11.5
2017-12-04 04:30:00+00:00,SELL,6364.0,6450.925039409272,1.0,98448.50593962055,2017-12-04 05:30:00+00:00,6369.75,-5.75
2017-12-04 10:00:00+00:00,SELL,6348.25,6462.913245164179,1.0,98442.75593962055,2017-12-04 11:00:00+00:00,6286.5,61.75
2017-12-05 03:00:00+00:00,BUY,6283.5,6180.206949506863,1.0,98504.50593962055,2017-12-05 04:00:00+00:00,6257.75,-25.75
2017-12-05 09:30:00+00:00,BUY,6322.0,6185.1323439268635,1.0,98478.75593962055,2017-12-05 10:30:00+00:00,6307.75,-14.25
2017-12-06 08:30:00+00:00,BUY,6275.25,6169.097942865279,1.0,98464.50593962055,2017-12-06 09:30:00+00:00,6246.25,-29.0
2017-12-07 06:00:00+00:00,SELL,6328.25,6415.036866676433,1.0,98435.50593962055,2017-12-07 11:00:00+00:00,6329.0,-0.75
2017-12-07 11:30:00+00:00,BUY,6352.0,6238.06604400815,1.0,98434.75593962055,2017-12-19 10:00:00+00:00,6508.0,156.0
2017-12-19 10:00:00+00:00,SELL,6521.0,6584.719566148371,1.0,98590.75593962055,2017-12-21 10:00:00+00:00,6487.5,33.5
2017-12-21 10:00:00+00:00,BUY,6492.5,6427.1385032773,1.0,98624.25593962055,2017-12-21 11:00:00+00:00,6492.5,0.0
2017-12-22 01:00:00+00:00,SELL,6495.0,6535.455544920663,1.0,98624.25593962055,2017-12-27 10:30:00+00:00,6473.75,21.25
2017-12-27 10:30:00+00:00,SELL,6471.0,6530.473970401208,1.0,98645.50593962055,2017-12-27 11:30:00+00:00,6465.5,5.5
2017-12-27 12:00:00+00:00,SELL,6455.0,6524.55664942248,1.0,98651.00593962055,2017-12-28 03:30:00+00:00,6464.5,-9.5
2017-12-28 09:30:00+00:00,SELL,6456.5,6524.20767644248,1.0,98641.50593962055,2017-12-28 10:30:00+00:00,6447.0,9.5
2017-12-29 01:00:00+00:00,BUY,6448.75,6418.551401583947,1.0,98651.00593962055,2017-12-29 10:30:00+00:00,6441.25,-7.5
2017-12-29 10:30:00+00:00,SELL,6425.75,6499.21628469894,1.0,98643.50593962055,2018-01-02 09:30:00+00:00,6499.21628469894,-73.4662846989404
2018-01-02 10:00:00+00:00,BUY,6514.5,6420.2706559158805,1.0,98570.03965492161,2018-01-10 06:00:00+00:00,6643.75,129.25
2018-01-10 12:30:00+00:00,BUY,6662.5,6551.016914369648,1.0,98699.28965492161,2018-01-10 13:30:00+00:00,6660.5,-2.0
2018-01-11 03:30:00+00:00,BUY,6684.5,6612.104557884472,1.0,98697.28965492161,2018-01-11 04:30:00+00:00,6680.5,-4.0
2018-01-11 10:30:00+00:00,SELL,6706.5,6791.559193808194,1.0,98693.28965492161,2018-01-11 13:30:00+00:00,6707.75,-1.25
2018-01-11 13:30:00+00:00,BUY,6705.25,6606.487453108379,1.0,98692.03965492161,2018-01-11 14:30:00+00:00,6704.0,-1.25
2018-01-12 09:30:00+00:00,SELL,6726.7504,6820.063235641615,1.0,98690.78965492161,2018-01-12 10:30:00+00:00,6740.2496,-13.4992000000002
2018-01-15 05:00:00+00:00,SELL,6786.5,6860.797974056061,1.0,98677.2904549216,2018-01-15 06:00:00+00:00,6779.0,7.5
2018-01-15 21:00:00+00:00,BUY,6787.2496,6733.64208396712,1.0,98684.7904549216,2018-01-16 14:30:00+00:00,6748.0,-39.2496000000001
2018-01-16 14:30:00+00:00,SELL,6745.0,6879.305668218856,1.0,98645.54085492161,2018-01-17 14:30:00+00:00,6814.2496,-69.2496000000001
2018-01-17 14:30:00+00:00,BUY,6823.7504,6708.66362997569,1.0,98576.29125492161,2018-01-17 15:30:00+00:00,6820.5,-3.2503999999998996
2018-01-18 01:30:00+00:00,SELL,6817.2496,6901.674126258093,1.0,98573.04085492161,2018-01-18 02:30:00+00:00,6816.5,0.7496000000001004
2018-01-18 07:00:00+00:00,BUY,6820.0,6736.288145695521,1.0,98573.7904549216,2018-01-24 12:00:00+00:00,6939.5,119.5
2018-01-24 12:00:00+00:00,SELL,6929.5,7078.25204367995,1.0,98693.2904549216,2018-01-24 13:00:00+00:00,6922.2496,7.2503999999999
2018-01-25 02:00:00+00:00,BUY,6934.0,6858.239008791213,1.0,98700.54085492161,2018-01-25 03:00:00+00:00,6927.5,-6.5
2018-01-25 03:30:00+00:00,BUY,6945.0,6863.872127408794,1.0,98694.04085492161,2018-01-25 04:30:00+00:00,6944.0,-1.0
2018-01-25 09:30:00+00:00,SELL,6924.7504,7049.927694189801,1.0,98693.04085492161,2018-01-26 11:00:00+00:00,6981.2496,-56.4992000000002
2018-01-29 03:30:00+00:00,SELL,7036.0,7116.512740128204,1.0,98636.5416549216,2018-01-29 04:30:00+00:00,7016.5,19.5
2018-01-29 14:00:00+00:00,BUY,7011.0,6891.654908180575,1.0,98656.0416549216,2018-01-29 23:00:00+00:00,6957.0,-54.0
2018-01-30 10:30:00+00:00,BUY,6980.2496,6841.8016811392545,1.0,98602.0416549216,2018-01-30 11:30:00+00:00,6953.0,-27.2496000000001
2018-01-30 22:00:00+00:00,SELL,6969.7504,7089.236072867198,1.0,98574.7920549216,2018-02-05 10:30:00+00:00,6803.5,166.2503999999999
2018-02-05 10:30:00+00:00,BUY,6808.7504,6639.883717007126,1.0,98741.04245492161,2018-02-05 11:30:00+00:00,6768.0,-40.7503999999999
2018-02-05 14:00:00+00:00,SELL,6714.5,6913.442802605175,1.0,98700.2920549216,2018-02-06 10:00:00+00:00,6546.75,167.75
2018-02-07 02:30:00+00:00,SELL,6603.25,6789.264602576914,1.0,98868.0420549216,2018-02-07 03:30:00+00:00,6599.75,3.5
2018-02-07 08:30:00+00:00,BUY,6635.25,6492.862643209237,1.0,98871.5420549216,2018-02-07 18:00:00+00:00,6542.0,-93.25
2018-02-07 18:00:00+00:00,SELL,6548.0,6767.68343475851,1.0,98778.2920549216,2018-02-12 04:30:00+00:00,6474.25,73.75
2018-02-12 10:00:00+00:00,SELL,6468.0,6633.838483258421,1.0,98852.0420549216,2018-02-12 11:00:00+00:00,6475.0,-7.0
2018-02-13 01:00:00+00:00,SELL,6518.0,6638.545429990911,1.0,98845.0420549216,2018-02-13 02:00:00+00:00,6517.25,0.75
2018-02-13 10:00:00+00:00,BUY,6545.0,6398.162906592752,1.0,98845.7920549216,2018-02-14 09:00:00+00:00,6512.25,-32.75
2018-02-14 10:00:00+00:00,BUY,6605.75,6441.294400562993,1.0,98813.0420549216,2018-02-14 11:00:00+00:00,6608.0,2.25
2018-02-15 08:30:00+00:00,SELL,6725.5,6829.422068354205,1.0,98815.2920549216,2018-02-15 09:30:00+00:00,6738.2496,-12.7496000000001
2018-02-15 11:00:00+00:00,BUY,6758.5,6568.679502153525,1.0,98802.54245492161,2018-02-19 11:00:00+00:00,6768.0,9.5
2018-02-19 11:00:00+00:00,SELL,6774.5,6859.831604262149,1.0,98812.04245492161,2018-02-19 12:00:00+00:00,6787.0,-12.5
2018-02-20 01:30:00+00:00,BUY,6783.0,6705.673603441149,1.0,98799.54245492161,2018-02-20 03:30:00+00:00,6769.7504,-13.2496000000001
2018-02-20 09:30:00+00:00,BUY,6781.2496,6636.539074022628,1.0,98786.29285492162,2018-02-20 10:30:00+00:00,6796.5,15.2503999999999
2018-02-20 21:30:00+00:00,SELL,6811.2496,6963.118911990608,1.0,98801.54325492162,2018-02-20 22:30:00+00:00,6808.7504,2.499200000000201
2018-02-21 02:30:00+00:00,BUY,6799.5,6682.368151061404,1.0,98804.04245492163,2018-02-21 19:00:00+00:00,6722.5,-77.0
2018-02-21 19:00:00+00:00,SELL,6735.0,6918.3614360219535,1.0,98727.04245492163,2018-02-22 10:00:00+00:00,6793.0,-58.0
2018-02-22 10:00:00+00:00,BUY,6813.7504,6654.076077269292,1.0,98669.04245492163,2018-02-22 11:00:00+00:00,6809.5,-4.2503999999999
2018-02-22 16:00:00+00:00,SELL,6813.0,6998.145914951212,1.0,98664.79205492162,2018-02-22 18:00:00+00:00,6792.5,20.5
2018-02-23 00:30:00+00:00,BUY,6804.0,6707.9700176679,1.0,98685.29205492162,2018-02-27 23:00:00+00:00,6903.5,99.5
2018-02-28 06:30:00+00:00,BUY,6917.2496,6789.812366423177,1.0,98784.79205492162,2018-02-28 12:00:00+00:00,6918.0,0.7503999999998996
2018-02-28 14:00:00+00:00,BUY,6985.7504,6822.390142659389,1.0,98785.54245492163,2018-02-28 16:00:00+00:00,6861.0,-124.7503999999999
2018-03-01 03:30:00+00:00,BUY,6922.0,6779.398924544449,1.0,98660.79205492162,2018-03-01 04:30:00+00:00,6881.5,-40.5
2018-03-01 06:30:00+00:00,SELL,6865.7504,7032.451173541173,1.0,98620.29205492162,2018-03-02 16:00:00+00:00,6811.2496,54.5007999999998
2018-03-02 16:00:00+00:00,BUY,6830.5,6586.799088080715,1.0,98674.79285492162,2018-03-04 18:00:00+00:00,6795.7504,-34.7496000000001
2018-03-05 02:30:00+00:00,SELL,6779.2496,6934.933362321851,1.0,98640.04325492162,2018-03-05 11:30:00+00:00,6841.5,-62.2503999999999
2018-03-05 11:30:00+00:00,BUY,6896.7504,6687.89569514743,1.0,98577.79285492162,2018-03-06 19:30:00+00:00,6802.7504,-94.0
2018-03-07 05:00:00+00:00,BUY,6858.7504,6682.083611420329,1.0,98483.79285492162,2018-03-07 06:00:00+00:00,6849.2496,-9.5007999999998
2018-03-08 03:00:00+00:00,SELL,6963.7504,7096.047620809347,1.0,98474.29205492162,2018-03-08 10:00:00+00:00,6955.5,8.2503999999999
2018-03-08 13:00:00+00:00,SELL,6965.0,7143.51596886665,1.0,98482.54245492163,2018-03-08 15:30:00+00:00,6965.2496,-0.2496000000001004
2018-03-09 02:00:00+00:00,SELL,6996.2496,7124.9437416015235,1.0,98482.29285492163,2018-03-09 07:30:00+00:00,6979.0,17.2496000000001
2018-03-09 07:30:00+00:00,BUY,7003.2496,6877.3253187610535,1.0,98499.54245492163,2018-03-09 08:30:00+00:00,6965.5,-37.7496000000001
2018-03-09 08:30:00+00:00,BUY,7049.2496,6897.393432196453,1.0,98461.79285492163,2018-03-13 12:30:00+00:00,7084.5,35.2503999999999
2018-03-13 12:30:00+00:00,SELL,7120.5,7326.964969051817,1.0,98497.04325492163,2018-03-13 13:30:00+00:00,7101.2496,19.2503999999999
2018-03-14 04:00:00+00:00,BUY,7107.2496,6966.084873323202,1.0,98516.29365492164,2018-03-14 05:00:00+00:00,7089.0,-18.2496000000001
2018-03-14 11:30:00+00:00,SELL,7050.5,7241.4101251267575,1.0,98498.04405492164,2018-03-21 14:30:00+00:00,6908.0,142.5
2018-03-21 14:30:00+00:00,BUY,6869.2496,6703.457025739533,1.0,98640.54405492164,2018-03-21 15:30:00+00:00,6884.0,14.7503999999999
2018-03-22 02:00:00+00:00,BUY,6885.5,6809.871465856455,1.0,98655.29445492165,2018-03-22 03:00:00+00:00,6871.0,-14.5
2018-03-23 05:00:00+00:00,BUY,6624.75,6476.50259482368,1.0,98640.79445492165,2018-03-23 06:00:00+00:00,6622.0,-2.75
2018-03-23 14:30:00+00:00,SELL,6587.25,6838.318516601528,1.0,98638.04445492165,2018-03-26 15:00:00+00:00,6711.0,-123.75
2018-03-26 15:00:00+00:00,BUY,6737.7504,6530.763223497058,1.0,98514.29445492165,2018-03-26 16:00:00+00:00,6771.2496,33.4992000000002
2018-03-27 09:30:00+00:00,SELL,6801.5,6929.4943565838985,1.0,98547.79365492165,2018-03-27 10:30:00+00:00,6777.5,24.0
2018-03-28 06:00:00+00:00,BUY,6561.0,6374.4670154162395,1.0,98571.79365492165,2018-03-28 07:00:00+00:00,6548.0,-13.0
2018-03-28 20:00:00+00:00,BUY,6518.5,6316.857885849491,1.0,98558.79365492165,2018-03-28 21:00:00+00:00,6496.25,-22.25
2018-03-29 02:30:00+00:00,BUY,6518.0,6390.477818607552,1.0,98536.54365492165,2018-03-29 03:30:00+00:00,6507.25,-10.75
2018-03-29 09:30:00+00:00,SELL,6484.0,6646.190992955351,1.0,98525.79365492165,2018-03-29 11:00:00+00:00,6563.75,-79.75
2018-04-02 01:00:00+00:00,SELL,6565.5,6703.919778103479,1.0,98446.04365492165,2018-04-02 02:00:00+00:00,6559.75,5.75
2018-04-03 01:00:00+00:00,BUY,6407.75,6295.442801998129,1.0,98451.79365492165,2018-04-03 02:00:00+00:00,6403.25,-4.5
2018-04-03 10:00:00+00:00,SELL,6410.0,6562.031904480871,1.0,98447.29365492165,2018-04-03 11:30:00+00:00,6449.5,-39.5
2018-04-03 22:00:00+00:00,SELL,6435.25,6572.3221285215795,1.0,98407.79365492165,2018-04-04 12:00:00+00:00,6465.25,-30.0
2018-04-04 12:00:00+00:00,BUY,6517.0,6301.023262833258,1.0,98377.79365492165,2018-04-05 19:30:00+00:00,6492.25,-24.75
2018-04-06 05:30:00+00:00,BUY,6554.5,6427.0645199466435,1.0,98353.04365492165,2018-04-06 06:30:00+00:00,6567.0,12.5
2018-04-06 12:30:00+00:00,SELL,6581.0,6781.410911156432,1.0,98365.54365492165,2018-04-09 12:00:00+00:00,6597.0,-16.0
2018-04-09 12:00:00+00:00,BUY,6627.5,6474.331973597942,1.0,98349.54365492165,2018-04-09 16:00:00+00:00,6474.331973597942,-153.16802640205788
2018-04-09 16:30:00+00:00,SELL,6493.5,6669.3330271256,1.0,98196.3756285196,2018-04-09 18:30:00+00:00,6484.0,9.5
2018-04-09 22:30:00+00:00,BUY,6596.5,6424.053279592985,1.0,98205.8756285196,2018-04-13 15:30:00+00:00,6614.5,18.0
2018-04-13 15:30:00+00:00,SELL,6661.75,6818.264061107876,1.0,98223.8756285196,2018-04-17 01:00:00+00:00,6736.0,-74.25
2018-04-18 09:00:00+00:00,SELL,6858.5,6959.130237413369,1.0,98149.6256285196,2018-04-18 10:00:00+00:00,6824.2496,34.2503999999999
2018-04-18 13:00:00+00:00,BUY,6851.2496,6709.602008051769,1.0,98183.8760285196,2018-04-19 09:30:00+00:00,6810.5,-40.7496000000001
2018-04-19 09:30:00+00:00,SELL,6834.0,6950.775459907452,1.0,98143.12642851961,2018-04-19 10:30:00+00:00,6808.2496,25.7503999999999
2018-04-19 23:30:00+00:00,BUY,6778.0,6663.453221657367,1.0,98168.87682851961,2018-04-20 00:30:00+00:00,6782.0,4.0
2018-04-20 03:00:00+00:00,SELL,6757.2496,6860.680998455268,1.0,98172.87682851961,2018-04-24 06:30:00+00:00,6717.0,40.2496000000001
2018-04-24 09:30:00+00:00,SELL,6690.25,6828.30543649195,1.0,98213.12642851961,2018-04-25 07:30:00+00:00,6476.5,213.75
2018-04-25 07:30:00+00:00,BUY,6504.5,6356.1615772561445,1.0,98426.87642851961,2018-04-25 08:30:00+00:00,6511.25,6.75
2018-04-25 16:00:00+00:00,BUY,6554.75,6347.835581078058,1.0,98433.62642851961,2018-04-25 18:00:00+00:00,6583.25,28.5
2018-04-26 04:30:00+00:00,SELL,6573.75,6672.045201054411,1.0,98462.12642851961,2018-04-26 05:30:00+00:00,6584.0,-10.25
2018-04-26 08:30:00+00:00,BUY,6614.25,6510.636394811969,1.0,98451.87642851961,2018-04-27 10:30:00+00:00,6659.75,45.5
2018-04-27 10:30:00+00:00,SELL,6660.75,6820.557390751229,1.0,98497.37642851961,2018-05-01 11:00:00+00:00,6608.25,52.5
2018-05-02 06:00:00+00:00,SELL,6704.75,6796.136619746381,1.0,98549.87642851961,2018-05-02 07:00:00+00:00,6712.2496,-7.4996000000001
2018-05-02 09:00:00+00:00,SELL,6724.7504,6818.661010873637,1.0,98542.37682851961,2018-05-02 10:00:00+00:00,6683.25,41.5003999999999
2018-05-03 03:30:00+00:00,BUY,6645.5,6573.267830335265,1.0,98583.87722851962,2018-05-03 04:30:00+00:00,6643.5,-2.0
2018-05-03 07:30:00+00:00,SELL,6609.0,6701.310310816575,1.0,98581.87722851962,2018-05-03 13:30:00+00:00,6701.310310816575,-92.31031081657511
2018-05-03 14:00:00+00:00,BUY,6638.75,6441.878977911897,1.0,98489.56691770304,2018-05-03 15:00:00+00:00,6639.75,1.0
2018-05-04 01:00:00+00:00,SELL,6661.25,6771.747472431533,1.0,98490.56691770304,2018-05-04 10:00:00+00:00,6660.5,0.75
2018-05-04 10:00:00+00:00,BUY,6725.5,6565.000480793951,1.0,98491.31691770304,2018-05-08 15:00:00+00:00,6788.7504,63.2503999999999
2018-05-08 15:00:00+00:00,BUY,6805.5,6660.408886493099,1.0,98554.56731770304,2018-05-15 09:00:00+00:00,6911.0,105.5
2018-05-15 09:00:00+00:00,BUY,6913.5,6789.171293509364,1.0,98660.06731770304,2018-05-15 10:00:00+00:00,6863.2496,-50.2503999999999
2018-05-15 22:30:00+00:00,BUY,6884.7504,6781.663752765987,1.0,98609.81691770304,2018-05-15 23:30:00+00:00,6885.7504,1.0
2018-05-16 03:30:00+00:00,BUY,6902.7504,6799.855448363473,1.0,98610.81691770304,2018-05-16 04:30:00+00:00,6899.2496,-3.500799999999799
2018-05-16 09:00:00+00:00,SELL,6900.0,7006.384256840481,1.0,98607.31611770304,2018-05-16 16:30:00+00:00,6937.5,-37.5
2018-05-17 01:30:00+00:00,SELL,6944.0,7024.2453416120925,1.0,98569.81611770304,2018-05-17 11:00:00+00:00,6959.2496,-15.2496000000001
2018-05-17 11:00:00+00:00,BUY,6972.0,6862.764204341222,1.0,98554.56651770305,2018-05-17 12:00:00+00:00,6936.2496,-35.7503999999999
2018-05-17 13:30:00+00:00,SELL,6916.2496,7044.899895874552,1.0,98518.81611770304,2018-05-21 10:00:00+00:00,6946.7504,-30.5007999999998
2018-05-21 10:00:00+00:00,BUY,6936.2496,6840.8611009880315,1.0,98488.31531770305,2018-05-21 11:00:00+00:00,6939.7504,3.500799999999799
2018-05-21 11:00:00+00:00,SELL,6919.0,7031.133420199695,1.0,98491.81611770304,2018-05-22 07:30:00+00:00,6938.0,-19.0
2018-05-22 10:00:00+00:00,SELL,6910.0,7033.8676571431215,1.0,98472.81611770304,2018-05-23 14:30:00+00:00,6926.0,-16.0
2018-05-23 14:30:00+00:00,BUY,6959.5,6806.281019241295,1.0,98456.81611770304,2018-05-29 04:30:00+00:00,6913.0,-46.5
2018-05-29 10:00:00+00:00,BUY,6955.5,6799.249299265403,1.0,98410.31611770304,2018-05-29 11:00:00+00:00,6953.2496,-2.2503999999998996
2018-05-29 12:00:00+00:00,SELL,6910.7504,7079.006432591968,1.0,98408.06571770304,2018-05-30 15:00:00+00:00,6988.5,-77.7496000000001
2018-05-31 02:30:00+00:00,BUY,6997.0,6905.782980843589,1.0,98330.31611770304,2018-05-31 03:30:00+00:00,6993.7504,-3.2496000000001004
2018-05-31 09:00:00+00:00,SELL,7004.7504,7114.86982141064,1.0,98327.06651770305,2018-05-31 12:00:00+00:00,7010.0,-5.2496000000001
2018-05-31 22:30:00+00:00,SELL,6989.5,7098.462286424888,1.0,98321.81691770305,2018-06-01 03:00:00+00:00,7003.2496,-13.7496000000001
2018-06-01 03:00:00+00:00,BUY,7021.5,6909.05499745943,1.0,98308.06731770305,2018-06-01 04:00:00+00:00,6996.5,-25.0
2018-06-04 08:30:00+00:00,SELL,7131.7504,7256.3923155456,1.0,98283.06731770305,2018-06-04 09:30:00+00:00,7103.7504,28.0
2018-06-05 02:00:00+00:00,SELL,7142.2496,7250.184612184003,1.0,98311.06731770305,2018-06-05 03:00:00+00:00,7141.7504,0.4992000000002008
2018-06-05 07:00:00+00:00,BUY,7165.5,7067.229298389079,1.0,98311.56651770306,2018-06-07 13:30:00+00:00,7130.2496,-35.2503999999999
2018-06-08 00:00:00+00:00,BUY,7168.7504,7041.242845718068,1.0,98276.31611770306,2018-06-08 02:00:00+00:00,7133.0,-35.7503999999999
2018-06-08 12:00:00+00:00,BUY,7173.0,7006.878364462817,1.0,98240.56571770305,2018-06-08 13:00:00+00:00,7150.2496,-22.7503999999999
2018-06-10 23:00:00+00:00,SELL,7168.0,7299.868116807503,1.0,98217.81531770305,2018-06-12 12:00:00+00:00,7206.2496,-38.2496000000001
2018-06-12 12:00:00+00:00,BUY,7230.7504,7059.437800053364,1.0,98179.56571770305,2018-06-12 13:00:00+00:00,7205.0,-25.7503999999999
2018-06-13 04:30:00+00:00,SELL,7238.0,7359.623023429107,1.0,98153.81531770305,2018-06-13 05:30:00+00:00,7209.5,28.5
2018-06-13 09:30:00+00:00,BUY,7252.0,7121.655330877368,1.0,98182.31531770305,2018-06-19 02:30:00+00:00,7188.7504,-63.2496000000001
2018-06-19 13:00:00+00:00,BUY,7211.2496,7055.7438638728745,1.0,98119.06571770305,2018-06-19 14:00:00+00:00,7227.5,16.2503999999999
2018-06-20 01:30:00+00:00,SELL,7270.5,7376.4892841672945,1.0,98135.31611770306,2018-06-20 10:00:00+00:00,7300.7504,-30.2503999999999
2018-06-21 04:30:00+00:00,SELL,7345.7504,7448.797293077969,1.0,98105.06571770305,2018-06-21 05:30:00+00:00,7297.0,48.7503999999999
2018-06-22 02:30:00+00:00,BUY,7278.0,7199.548873734575,1.0,98153.81611770306,2018-06-22 03:30:00+00:00,7254.2496,-23.7503999999999
2018-06-22 09:30:00+00:00,SELL,7254.2496,7356.8534168826445,1.0,98130.06571770305,2018-06-27 10:00:00+00:00,7139.5,114.7496000000001
2018-06-27 10:00:00+00:00,BUY,7128.7504,6974.079631249001,1.0,98244.81531770305,2018-06-27 11:00:00+00:00,7125.5,-3.2503999999998996
2018-06-27 15:00:00+00:00,SELL,7061.0,7257.682177104067,1.0,98241.56491770304,2018-06-28 23:00:00+00:00,7092.5,-31.5
2018-06-29 15:30:00+00:00,SELL,7088.7504,7233.509116918012,1.0,98210.06491770304,2018-06-29 16:30:00+00:00,7073.0,15.7503999999999
2018-07-02 10:30:00+00:00,BUY,7076.0,6959.792678158312,1.0,98225.81531770305,2018-07-02 11:30:00+00:00,7052.2496,-23.7503999999999
2018-07-03 03:30:00+00:00,SELL,7136.0,7242.032296676629,1.0,98202.06491770304,2018-07-03 04:30:00+00:00,7136.7504,-0.7503999999998996
2018-07-03 09:30:00+00:00,SELL,7102.5,7221.354264488152,1.0,98201.31451770304,2018-07-03 10:30:00+00:00,7109.0,-6.5
2018-07-04 04:00:00+00:00,BUY,7040.2496,6984.5565185459245,1.0,98194.81451770304,2018-07-04 05:00:00+00:00,7046.2496,6.0
2018-07-04 10:00:00+00:00,SELL,7036.0,7077.198469010311,1.0,98200.81451770304,2018-07-05 03:30:00+00:00,7052.0,-16.0
2018-07-06 07:30:00+00:00,SELL,7108.5,7181.321378346954,1.0,98184.81451770304,2018-07-06 08:30:00+00:00,7116.2496,-7.7496000000001
2018-07-06 09:30:00+00:00,BUY,7161.7504,7067.641805266564,1.0,98177.06491770304,2018-07-10 18:30:00+00:00,7252.7504,91.0
2018-07-11 07:00:00+00:00,BUY,7243.0,7132.849055440448,1.0,98268.06491770304,2018-07-11 08:00:00+00:00,7240.2496,-2.7503999999998996
2018-07-11 18:00:00+00:00,SELL,7254.2496,7372.764501235922,1.0,98265.31451770304,2018-07-12 10:00:00+00:00,7317.2496,-63.0
